"url","hammer_price","sold","auction_date","title","distillery","region","strength","distillery_status","cask_type","currency","bulk_litres","rla","filling_date","cask_filling","previous_spirit","regauged_date","age","bottles_at_cask_strength","hammer_price_per_bottle_at_cask_strength","hammer_price_per_litre_of_alcohol","buyer_price","buyer_price_per_bottle_at_cask_strength","buyer_price_per_litre_of_alcohol","country","auction_house"
"https://www.thegrandwhiskyauction.com/lot-161959/speyside-1994-hogshead-1477-78-bulk-l-508-held-in-bond",4300,TRUE,"2020-08-10","Speyside - 1994 Hogshead #1477 -  78 Bulk L 50.8% | Held In Bond","Speyside","Speyside","50.8","Operational","Hogshead","Great Britain Pound (£)","78","39.62","1994-02-11",NA,NA,"2020-07-10",26,111.43,"38.59","108.53","4837.5","43.41","122.1","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-151789/glenallachie-2015-bourbon-barrel-213-657-held-in-bond",4150,TRUE,"2020-07-13","Glenallachie - 2015 Bourbon Barrel #213 65.7% | Held In Bond","Glenallachie","Speyside","65.5","Operational","Barrel","Great Britain Pound (£)","94.26","61.74","2015-08-10",NA,"Bourbon","2020-04-01",4,134.66,"30.82","67.22","4668.75","34.67","75.62","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610014/adnams-single-malt-1st-fill-french-oak-barrique-584",4100,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,238.83,"17.17","34.92","4612.5","19.31","39.29","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610019/adnams-single-malt-1st-fill-french-oak-barrique-611",4100,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #611","Adnams","England","70.1","Operational","Barrique","Great Britain Pound (£)","168.86","118.37",NA,"First Fill",NA,NA,NA,241.23,"17","34.64","4612.5","19.12","38.97","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200528/glen-garioch-2011-2754-bulk-171l-59-held-in-bond",4050,TRUE,"2020-12-14","Glen Garioch - 2011 #2754 - Bulk 171L 59% | Held In Bond","Glen Garioch","Highlands","59","Operational",NA,"Great Britain Pound (£)","171.86","101.4","2011-10-04",NA,NA,"2020-10-08",9,245.51,"16.5","39.94","4556.25","18.56","44.93","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193088/glenrothes-2014-refill-hogshead-5415-2176-bulk-l-680-held-in-bond",4000,TRUE,"2020-11-16","Glenrothes - 2014 Refill Hogshead #5415 - 217.6 Bulk L 68.0% | Held In Bond","Glenrothes","Speyside","68","Operational","Hogshead","Great Britain Pound (£)","217.6","147.97","2014-05-09","Second Fill",NA,"2020-10-09",6,310.86,"12.87","27.03","4500","14.48","30.41","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-701999/adnams-single-malt-1st-fill-french-oak-barrique-584",4000,FALSE,"2024-11-26","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,238.83,"16.75","34.07","4500","18.84","38.33","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702000/adnams-single-malt-1st-fill-french-oak-barrique-590",4000,FALSE,"2024-11-26","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,213.76,"18.71","37.98","4500","21.05","42.73","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702001/adnams-single-malt-1st-fill-french-oak-barrique-610",4000,FALSE,"2024-11-26","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,193.99,"20.62","41.34","4500","23.2","46.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702002/adnams-single-malt-1st-fill-french-oak-barrique-611",4000,TRUE,"2024-11-26","Adnams - Single Malt - 1st Fill French Oak Barrique #611","Adnams","England","70.1","Operational","Barrique","Great Britain Pound (£)","168.86","118.37",NA,"First Fill",NA,NA,NA,241.23,"16.58","33.79","4500","18.65","38.02","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702003/adnams-2015-single-malt-1st-fill-oloroso-sherry-cask-6",4000,TRUE,"2024-11-26","Adnams - 2015 Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,264.29,"15.13","33.78","4500","17.03","38.01","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-200286/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",3900,TRUE,"2020-12-14","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","2015-08-10",NA,"Bourbon","2020-04-01",5,266.21,"14.65","32.1","4387.5","16.48","36.11","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-161921/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",3850,FALSE,"2020-08-11","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","2015-08-10",NA,"Bourbon","2020-04-01",5,266.21,"14.46","31.69","4331.25","16.27","35.65","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610021/adnams-single-malt-1st-fill-french-oak-barrique-618",3750,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #618","Adnams","England","69.59","Operational","Barrique","Great Britain Pound (£)","172.8","120.25",NA,"First Fill",NA,NA,NA,246.86,"15.19","31.19","4218.75","17.09","35.08","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-170465/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",3700,FALSE,"2020-09-15","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","2015-08-10",NA,"Bourbon","2020-04-01",5,266.21,"13.9","30.45","4162.5","15.64","34.26","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-182606/benriach-2014-hogshead-25-23432-bulk-l-655-held-in-bond",3700,FALSE,"2020-10-20","BenRiach - 2014 Hogshead #25 - 234.32 Bulk L 65.5% | Held In Bond","Benriach","Speyside","65.5","Operational","Hogshead","Great Britain Pound (£)","234.32","153.48","2014-07-04",NA,NA,"2020-09-24",6,334.74,"11.05","24.11","4162.5","12.44","27.12","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670992/adnams-2015-single-malt-1st-fill-oloroso-sherry-cask-6",3700,TRUE,"2024-09-03","Adnams - 2015 Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,264.29,"14","31.25","4162.5","15.75","35.16","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-190336/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",3500,FALSE,"2020-11-17","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","2015-08-10",NA,"Bourbon","2020-04-01",5,266.21,"13.15","28.81","3937.5","14.79","32.41","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711572/adnams-single-malt-1st-fill-french-oak-barrique-584",3500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,238.83,"14.65","29.81","3937.5","16.49","33.54","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711573/adnams-single-malt-1st-fill-french-oak-barrique-590",3500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,213.76,"16.37","33.23","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711574/adnams-single-malt-1st-fill-french-oak-barrique-610",3500,FALSE,"2025-01-02","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,193.99,"18.04","36.17","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721418/adnams-single-malt-1st-fill-french-oak-barrique-584",3500,FALSE,"2025-01-21","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,238.83,"14.65","29.81","3937.5","16.49","33.54","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721419/adnams-single-malt-1st-fill-french-oak-barrique-590",3500,FALSE,"2025-01-21","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,213.76,"16.37","33.23","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-721420/adnams-single-malt-1st-fill-french-oak-barrique-610",3500,FALSE,"2025-01-21","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,193.99,"18.04","36.17","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-731210/adnams-single-malt-1st-fill-french-oak-barrique-584",3500,FALSE,"2025-02-18","Adnams - Single Malt - 1st Fill French Oak Barrique #584","Adnams","England","70.23","Operational","Barrique","Great Britain Pound (£)","167.18","117.41",NA,"First Fill",NA,NA,NA,238.83,"14.65","29.81","3937.5","16.49","33.54","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-731211/adnams-single-malt-1st-fill-french-oak-barrique-590",3500,FALSE,"2025-02-18","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,213.76,"16.37","33.23","3937.5","18.42","37.39","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-731212/adnams-single-malt-1st-fill-french-oak-barrique-610",3500,FALSE,"2025-02-18","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,193.99,"18.04","36.17","3937.5","20.3","40.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-193087/glen-garioch-2011-2754-bulk-171l-59-held-in-bond",3250,FALSE,"2020-11-17","Glen Garioch - 2011 #2754 - Bulk 171L 59% | Held In Bond","Glen Garioch","Highlands","59","Operational",NA,"Great Britain Pound (£)","171.86","101.4","2011-10-04",NA,NA,"2020-10-08",9,245.51,"13.24","32.05","3656.25","14.89","36.06","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610017/adnams-single-malt-1st-fill-french-oak-barrique-601",3250,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #601","Adnams","England","70.79","Operational","Barrique","Great Britain Pound (£)","163.58","115.8",NA,"First Fill",NA,NA,NA,233.69,"13.91","28.07","3656.25","15.65","31.57","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-172148/glen-moray-2015-barrel-253-16125-bulk-l-620-held-in-bond",3150,TRUE,"2020-09-14","Glen Moray - 2015 Barrel #253 -  161.25 Bulk L 62.0% | Held In Bond","Glen Moray","Speyside","62","Operational","Barrel","Great Britain Pound (£)","161.25","99.97","2015-06-03",NA,NA,"2020-08-13",5,230.36,"13.67","31.51","3543.75","15.38","35.45","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610022/adnams-single-malt-1st-fill-french-oak-barrique-621",3150,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #621","Adnams","England","69.98","Operational","Barrique","Great Britain Pound (£)","170.78","119.51",NA,"First Fill",NA,NA,NA,243.97,"12.91","26.36","3543.75","14.53","29.65","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-443167/glen-moray-2015-barrel-14596-bulk-l-606-held-in-bond-at-whisky-broker",3050,TRUE,"2022-11-28","Glen Moray - 2015 Barrel - 145.96 Bulk L 60.6% | Held In Bond At Whisky Broker","Glen Moray","Speyside","60.6",NA,"Barrel","Great Britain Pound (£)","145","87.87","2015-06-03",NA,NA,"2022-11-07",7,207.14,"14.72","34.71","3431.25","16.56","39.05","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610002/adnams-single-malt-1st-fill-french-oak-barrique-573",3050,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #573","Adnams","England","70.52","Operational","Barrique","Great Britain Pound (£)","163.35","115.19",NA,"First Fill",NA,NA,NA,233.36,"13.07","26.48","3431.25","14.7","29.79","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610013/adnams-single-malt-1st-fill-french-oak-barrique-578",3050,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #578","Adnams","England","70.66","Operational","Barrique","Great Britain Pound (£)","158.51","112",NA,"First Fill",NA,NA,NA,226.44,"13.47","27.23","3431.25","15.15","30.64","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610015/adnams-single-malt-1st-fill-french-oak-barrique-590",3050,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #590","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","149.63","105.32",NA,"First Fill",NA,NA,NA,213.76,"14.27","28.96","3431.25","16.05","32.58","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610016/adnams-single-malt-1st-fill-french-oak-barrique-596",3050,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #596","Adnams","England","70.32","Operational","Barrique","Great Britain Pound (£)","162.11","114",NA,"First Fill",NA,NA,NA,231.59,"13.17","26.75","3431.25","14.82","30.1","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670991/adnams-2015-single-malt-french-oak-barrique-482",3050,TRUE,"2024-09-03","Adnams - 2015 Single Malt - French Oak Barrique #482 ","Adnams","England","64.7","Operational","Barrique","Great Britain Pound (£)","175","113.22",NA,NA,NA,NA,NA,250,"12.2","26.94","3431.25","13.72","30.31","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610020/adnams-single-malt-1st-fill-french-oak-barrique-612",3000,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #612","Adnams","England","70.39","Operational","Barrique","Great Britain Pound (£)","169.43","119.26",NA,"First Fill",NA,NA,NA,242.04,"12.39","25.16","3375","13.94","28.3","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610023/adnams-single-malt-1st-fill-french-oak-barrique-623",3000,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #623","Adnams","England","70.27","Operational","Barrique","Great Britain Pound (£)","167.4","117.63",NA,"First Fill",NA,NA,NA,239.14,"12.54","25.5","3375","14.11","28.69","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662114/adnams-single-malt-1st-fill-oloroso-sherry-cask-6",3000,FALSE,"2024-08-06","Adnams - Single Malt - 1st Fill Oloroso Sherry Cask #6","Adnams","England","64","Operational",NA,"Great Britain Pound (£)","185","118.4",NA,"First Fill","Sherry",NA,NA,264.29,"11.35","25.34","3375","12.77","28.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662115/adnams-single-malt-1st-fill-port-cask-5",3000,FALSE,"2024-08-06","Adnams - Single Malt - 1st Fill Port Cask #5","Adnams","England","65","Operational",NA,"Great Britain Pound (£)","185","120.25",NA,"First Fill","Port",NA,NA,264.29,"11.35","24.95","3375","12.77","28.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-662116/adnams-single-malt-1st-fill-port-cask-6",3000,FALSE,"2024-08-06","Adnams - Single Malt - 1st Fill Port Cask #6","Adnams","England","64.4","Operational",NA,"Great Britain Pound (£)","180","115.92",NA,"First Fill","Port",NA,NA,257.14,"11.67","25.88","3375","13.13","29.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670993/adnams-2015-single-malt-1st-fill-port-cask-5",3000,TRUE,"2024-09-03","Adnams - 2015 Single Malt - 1st Fill Port Cask #5","Adnams","England","65","Operational",NA,"Great Britain Pound (£)","185","120.25",NA,"First Fill","Port",NA,NA,264.29,"11.35","24.95","3375","12.77","28.07","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-670994/adnams-2015-single-malt-1st-fill-port-cask-6",3000,TRUE,"2024-09-03","Adnams - 2015 Single Malt - 1st Fill Port Cask #6","Adnams","England","64.4","Operational",NA,"Great Britain Pound (£)","180","115.92",NA,"First Fill","Port",NA,NA,257.14,"11.67","25.88","3375","13.13","29.11","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702405/adnams-2015-single-malt-french-oak-cask-497",3000,FALSE,"2024-11-26","Adnams - 2015 Single Malt - French Oak Cask #497","Adnams","England","64.29","Operational",NA,"Great Britain Pound (£)","176.85","113.7",NA,NA,NA,NA,NA,252.64,"11.87","26.39","3375","13.36","29.68","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610018/adnams-single-malt-1st-fill-french-oak-barrique-610",2900,TRUE,"2023-12-14","Adnams - Single Malt - 1st Fill French Oak Barrique #610","Adnams","England","71.26","Operational","Barrique","Great Britain Pound (£)","135.79","96.76",NA,"First Fill",NA,NA,NA,193.99,"14.95","29.97","3262.5","16.82","33.72","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610008/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-514",2800,TRUE,"2023-12-14","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #514","Adnams","England","66.51","Operational","Barrel","Great Britain Pound (£)","183.15","121.81",NA,"First Fill","Bourbon",NA,NA,261.64,"10.7","22.99","3150","12.04","25.86","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610010/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-516",2750,TRUE,"2023-12-14","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #516","Adnams","England","67.56","Operational","Barrel","Great Britain Pound (£)","173.93","117.51",NA,"First Fill","Bourbon",NA,NA,248.47,"11.07","23.4","3093.75","12.45","26.33","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610011/adnams-triple-malt-1st-fill-american-oak-bourbon-barrel-517",2750,TRUE,"2023-12-14","Adnams - Triple Malt - 1st Fill American Oak Bourbon Barrel #517","Adnams","England","67.42","Operational","Barrel","Great Britain Pound (£)","173.7","117.11",NA,"First Fill","Bourbon",NA,NA,248.14,"11.08","23.48","3093.75","12.47","26.42","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-180485/glenallachie-2015-bourbon-barrel-210-18635-bulk-l-652-held-in-bond",2650,FALSE,"2020-10-20","Glenallachie - 2015 Bourbon Barrel #210 - 186.35 Bulk L 65.2% | Held In Bond","Glenallachie","Speyside","65.2","Operational","Barrel","Great Britain Pound (£)","186.35","121.5","2015-08-10",NA,"Bourbon","2020-04-01",5,266.21,"9.95","21.81","2981.25","11.2","24.54","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610037/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-113",2600,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #113","Adnams","England","66.74","Operational","Barrel","Great Britain Pound (£)","153.7","102.58",NA,"First Fill","Bourbon",NA,NA,219.57,"11.84","25.35","2925","13.32","28.51","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610025/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-100",2500,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #100","Adnams","England","65.52","Operational","Barrel","Great Britain Pound (£)","147.4","96.58",NA,"First Fill","Bourbon",NA,NA,210.57,"11.87","25.89","2812.5","13.36","29.12","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610035/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-111",2500,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #111","Adnams","England","67.89","Operational","Barrel","Great Britain Pound (£)","145.1","98.51",NA,"First Fill","Bourbon",NA,NA,207.29,"12.06","25.38","2812.5","13.57","28.55","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610036/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-112",2500,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #112","Adnams","England","67.07","Operational","Barrel","Great Britain Pound (£)","149.5","100.27",NA,"First Fill","Bourbon",NA,NA,213.57,"11.71","24.93","2812.5","13.17","28.05","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-610044/adnams-single-malt-jim-beam-1st-fill-american-oak-bourbon-barrel-120",2500,TRUE,"2023-12-14","Adnams - Single Malt - Jim Beam - 1st Fill American Oak Bourbon Barrel #120","Adnams","England","66.54","Operational","Barrel","Great Britain Pound (£)","151.1","100.54",NA,"First Fill","Bourbon",NA,NA,215.86,"11.58","24.87","2812.5","13.03","27.97","England","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-692339/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-219-200-bulk-l-635-held-in-bond",2500,TRUE,"2024-10-29","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #219 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-692343/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",2500,FALSE,"2024-10-29","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-701463/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",2500,FALSE,"2024-11-26","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702312/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-221-200-bulk-l-635-held-in-bond",2500,FALSE,"2024-11-26","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #221 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-702313/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-223-200-bulk-l-635-held-in-bond",2500,FALSE,"2024-11-26","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #223 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-710432/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-224-200-bulk-l-635-held-in-bond",2500,FALSE,"2025-01-02","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #224 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-710433/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-225-200-bulk-l-635-held-in-bond",2500,FALSE,"2025-01-02","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #225 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711538/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-220-200-bulk-l-635-held-in-bond",2500,FALSE,"2025-01-02","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #220 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711578/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-221-200-bulk-l-635-held-in-bond",2500,FALSE,"2025-01-02","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #221 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
"https://www.thegrandwhiskyauction.com/lot-711579/annandale-2023-1st-fill-jim-beam-ex-bourbon-barrel-223-200-bulk-l-635-held-in-bond",2500,FALSE,"2025-01-02","Annandale - 2023 1st Fill Jim Beam Ex-Bourbon Barrel #223 - 200 Bulk L 63.5% | Held In Bond","Annandale","Lowlands","63.5","Operational","Barrel","Great Britain Pound (£)","200","127",NA,"First Fill","Bourbon",NA,NA,285.71,"8.75","19.69","2812.5","9.84","22.15","Scotland","The Grand Whisky Auction"
