"url","hammer_price","sold","auction_date","title","distillery","region","strength","distillery_status","cask_type","currency","bulk_litres","rla","filling_date","cask_filling","previous_spirit","regauged_date","age","bottles_at_cask_strength","buyer_price","buyer_price_per_bottle_at_cask_strength","buyer_price_per_litre_of_alcohol","country","auction_house"
"https://whiskyauctioneer.com/lot/1224-01/cask-port-charlotte-2004-fresh-bourbon-barrel-893-stored-bruichladdich",18500,TRUE,2025-01-06,"Port Charlotte 2004 Fresh Bourbon Barrel","Bruichladdich","Islay",50.4,"Operational","Barrel","Great Britain Pound (£)",148.61,74.9,2004-07-15,"First Fill","Bourbon",2024-10-01,20,212.3,20812.5,98.03,277.87,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-02a/cask-adnams-2011-jack-daniels-barrel-x15-stored-cadus-vaults",1000,FALSE,2025-01-06,"Adnams 201Jack Daniel's Barrel","Copper House","England",64.8,"Operational","Barrel","Great Britain Pound (£)",115.4,74.78,2011-10-07,NA,"Bourbon",2024-10-01,13,164.86,1125,6.82,15.04,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-01a/cask-adnams-2015-french-oak-cask-496-stored-cadus-vaults",1000,FALSE,2025-01-06,"Adnams 2015 French Oak Cask","Copper House","England",64.29,"Operational",NA,"Great Britain Pound (£)",173.58,111.59,2015-07-15,NA,NA,2024-10-01,9,247.97,1125,4.54,10.08,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-01/cask-copper-house-2015-french-oak-cask-496-stored-cadus-vaults",250,FALSE,2024-12-02,"Copper House 2015 French Oak Cask","Copper House","England",64.29,"Operational",NA,"Great Britain Pound (£)",173.58,111.59,2015-07-15,NA,NA,2024-10-01,9,247.97,281.25,1.13,2.52,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-05a/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich",21500,TRUE,2024-12-02,"Bruichladdich 2002 Climens Hogshead","Bruichladdich","Islay",53.1,"Operational","Hogshead","Great Britain Pound (£)",217.14,115.3,NA,NA,"Wine",2024-06-01,NA,310.2,24187.5,77.97,209.78,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-03/cask-tobermory-1994-hogshead-381012-stored-deanston",22500,FALSE,2024-12-02,"Tobermory 1994 Hogshead","Tobermory","Islands",50.9,"Operational","Hogshead","Great Britain Pound (£)",141.84,72.2,1994-11-12,NA,NA,2024-11-12,30,202.63,25312.5,124.92,350.59,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02b/cask-laphroaig-1998-butt-700042-stored-edrington",60000,FALSE,2024-12-02,"Laphroaig 1998 Butt","Laphroaig","Islay",56.8,"Operational","Butt","Great Britain Pound (£)",295,167.56,1998-03-25,NA,NA,2024-07-01,26,421.43,67500,160.17,402.84,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/1124-02/cask-copper-house-2011-jack-daniels-barrel-x15-stored-cadus-vaults",1000,FALSE,2024-12-02,"Copper House 201Jack Daniel's Barrel","Copper House","England",64.8,"Operational","Barrel","Great Britain Pound (£)",115.4,74.78,2011-10-07,NA,"Bourbon",2024-10-01,13,164.86,1125,6.82,15.04,"England","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02a/cask-laphroaig-1998-butt-700042-stored-edrington",90000,FALSE,2024-10-07,"Laphroaig 1998 Butt","Laphroaig","Islay",56.8,"Operational","Butt","Great Britain Pound (£)",295,167.56,1998-03-25,NA,NA,2024-07-01,26,421.43,101250,240.25,604.26,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-01/cask-dailuaine-2008-refill-bourbon-hogshead-90065091-stored-lowland-bond",3472,FALSE,2024-10-07,"Dailuaine 2008 Refill Bourbon Hogshead","Dailuaine","Speyside",59.3,"Operational","Hogshead","Great Britain Pound (£)",212.02,125.73,2008-12-18,"Second Fill","Bourbon",2024-07-01,15,302.89,3906,12.9,31.07,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-02/cask-dailuaine-2016-refill-bourbon-hogshead-305297-stored-lowland-bond",1750,FALSE,2024-10-07,"Dailuaine 2016 Refill Bourbon Hogshead","Dailuaine","Islay",61,"Operational","Hogshead","Great Britain Pound (£)",200,122,2016-05-19,"Second Fill","Bourbon",2024-07-01,8,285.71,1968.75,6.89,16.14,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-03/cask-port-dundas-2009-bourbon-hogshead-728279-stored-lowland-bond",2100,FALSE,2024-10-07,"Port Dundas 2009 Bourbon Hogshead","Port Dundas","Lowlands",63.8,"Closed","Hogshead","Great Britain Pound (£)",212.5,135.57,2009-11-16,NA,"Bourbon",2024-07-01,14,303.57,2362.5,7.78,17.43,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0924-04/cask-glenrothes-2016-refill-bourbon-hogshead-8259-stored-lowland-bond",3150,FALSE,2024-10-07,"Glenrothes 2016 Refill Bourbon Hogshead","Glenrothes","Speyside",66.8,"Operational","Hogshead","Great Britain Pound (£)",240.87,160.9,2016-09-01,"Second Fill","Bourbon",2024-07-01,8,344.1,3543.75,10.3,22.02,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0324-01b/cask-bruichladdich-2005-fresh-bourbon-barrel-396-stored-bruichladdich",14500,FALSE,2024-10-07,"Bruichladdich 2005 Fresh Bourbon Barrel","Bruichladdich","Islay",60.6,"Operational","Barrel","Great Britain Pound (£)",138.45,83.9,2005-06-01,"First Fill","Bourbon",NA,19,197.79,16312.5,82.47,194.43,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-03a/cask-jura-2009-hogshead-103352-stored-invergordon",7500,FALSE,2024-09-09,"Jura 2009 Hogshead","Jura","Islands",57.52,"Operational","Hogshead","Great Britain Pound (£)",131.43,75.6,2009-04-15,NA,NA,2024-05-01,15,187.76,8437.5,44.94,111.61,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-01/cask-ardmore-1998-hogshead-750723-stored-whisky-broker",15000,FALSE,2024-09-09,"Ardmore 1998 Hogshead","Ardmore","Highlands",50.9,"Operational","Hogshead","Great Britain Pound (£)",146.85,74.75,1998-05-27,NA,NA,NA,26,209.79,16875,80.44,225.75,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-02/cask-heaven-hill-2009-barrel-3440943-stored-inveralmond-bond",9100,TRUE,2024-09-09,"Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA",66.4,"Operational","Barrel","Great Britain Pound (£)",158.3,105.11,NA,NA,"Bourbon",NA,NA,226.14,10237.5,45.27,97.4,"USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-03/cask-heaven-hill-2009-barrel-3440944-stored-inveralmond-bond",8800,TRUE,2024-09-09,"Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA",65.6,"Operational","Barrel","Great Britain Pound (£)",147.8,96.96,NA,NA,"Bourbon",NA,NA,211.14,9900,46.89,102.1,"USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-04/cask-heaven-hill-2009-barrel-3440946-stored-inveralmond-bond",8800,TRUE,2024-09-09,"Heaven Hill 2009 Barrel","Heaven Hill Bernheim","Kentucky, USA",62.5,"Operational","Barrel","Great Britain Pound (£)",165.5,103.44,NA,NA,"Bourbon",NA,NA,236.43,9900,41.87,95.71,"USA","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0824-05/cask-bruichladdich-2002-climens-hogshead-460-stored-bruichladdich",17500,FALSE,2024-09-09,"Bruichladdich 2002 Climens Hogshead","Bruichladdich","Islay",53.1,"Operational","Hogshead","Great Britain Pound (£)",217.14,115.3,NA,NA,"Wine",2024-06-01,NA,310.2,19687.5,63.47,170.75,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-01/cask-port-charlotte-2003-refill-bourbon-barrel-cask-895-stored-bruichladdich",26501,NA,2024-08-05,"Port Charlotte 2003 Refill Bourbon Barrel Cask","Bruichladdich","Islay",51,"Operational","Barrel","Great Britain Pound (£)",150,76.5,2003-10-15,"Second Fill","Bourbon",2024-04-01,20,214.29,29813.62,139.13,389.72,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0724-02/cask-laphroaig-1998-butt-700042-stored-edrington",1e+05,FALSE,2024-08-05,"Laphroaig 1998 Butt","Laphroaig","Islay",49.1,"Operational","Butt","Great Britain Pound (£)",295,144.84,1998-03-25,NA,NA,2024-07-01,26,421.43,112500,266.95,776.72,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0624-01/cask-arran-1996-hogshead-96894-stored-lagg-distillery",21000,TRUE,2024-07-08,"Arran 1996 Hogshead","Lochranza","Islands",49.1,"Operational","Hogshead","Great Britain Pound (£)",166.1,81.56,1996-10-02,NA,NA,2024-04-01,27,237.29,23625,99.56,289.66,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-01/cask-longmorn-2013-hogshead-2805-stored-inveralmond-bond",6700,FALSE,2024-06-10,"Longmorn 2013 Hogshead","Longmorn","Speyside",62.7,"Operational","Hogshead","Great Britain Pound (£)",170,106.59,NA,NA,NA,NA,NA,242.86,7537.5,31.04,70.71,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-02/cask-longmorn-2013-hogshead-2804-stored-inveralmond-bond",6500,FALSE,2024-06-10,"Longmorn 2013 Hogshead","Longmorn","Speyside",61.8,"Operational","Hogshead","Great Britain Pound (£)",164.2,101.48,NA,NA,NA,NA,NA,234.57,7312.5,31.17,72.06,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-03/cask-jura-2009-hogshead-103352-stored-invergordon",6100,FALSE,2024-06-10,"Jura 2009 Hogshead","Jura","Islands",57.52,"Operational","Hogshead","Great Britain Pound (£)",131.6,75.7,2009-04-15,NA,NA,2024-05-01,15,188,6862.5,36.5,90.65,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-04/cask-jura-2009-hogshead-103353-stored-invergordon",6000,FALSE,2024-06-10,"Jura 2009 Hogshead","Jura","Islands",57.92,"Operational","Hogshead","Great Britain Pound (£)",146.9,85.08,2009-04-15,NA,NA,2024-05-01,15,209.86,6750,32.16,79.34,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-05/cask-orkney-single-malt-2008-hogshead-34-stored-edrington",5900,FALSE,2024-06-10,"Orkney Single Malt 2008 Hogshead","See Lot Description","Islands",63.8,"Operational","Hogshead","Great Britain Pound (£)",225.23,143.7,2008-12-04,NA,NA,NA,15,321.76,6637.5,20.63,46.19,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-06/cask-island-single-malt-2008-refill-butt-1-stored-whisky-broker",17500,FALSE,2024-06-10,"Island Single Malt 2008 Refill Butt","See Lot Description","Islands",64.5,"Operational","Butt","Great Britain Pound (£)",485.1,312.89,2008-12-03,"Second Fill",NA,NA,15,693,19687.5,28.41,62.92,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-07/cask-ardmore-1998-hogshead-750704-stored-whisky-broker",12500,FALSE,2024-06-10,"Ardmore 1998 Hogshead","Ardmore","Highlands",52.2,"Operational","Hogshead","Great Britain Pound (£)",118.83,62.03,1998-05-27,NA,NA,NA,26,169.76,14062.5,82.84,226.7,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-11/cask-fettercairn-1997-single-hogshead-1382-stored-north-star-spirits",16000,FALSE,2024-06-10,"Fettercairn 1997 Single Hogshead","Fettercairn","Highlands",55.4,"Operational","Hogshead","Great Britain Pound (£)",118.38,65.58,1997-03-01,NA,NA,NA,27,169.11,18000,106.44,274.47,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-10/cask-glen-garioch-2014-single-cask-7393-stored-north-british",2600,NA,2024-06-10,"Glen Garioch 2014 Single Cask","Glen Garioch","Highlands",56.4,"Operational",NA,"Great Britain Pound (£)",158.86,89.6,2014-01-01,NA,NA,NA,10,226.94,2925,12.89,32.65,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-08/cask-speyside-single-malt-glenrothes-2016-refill-hogshead-8261-stored-north-british",1350,FALSE,2024-06-10,"Speyside Single Malt (Glenrothes) 2016 Refill Hogshead","Glenrothes","Speyside",66.9,"Operational","Hogshead","Great Britain Pound (£)",222.86,149.09,2016-09-01,"Second Fill",NA,NA,7,318.37,1518.75,4.77,10.19,"Scotland","WhiskyAuctioneer"
"https://whiskyauctioneer.com/lot/0524-09/cask-speyside-single-malt-glenrothes-2016-refill-hogshead-8262-stored-north-british",1350,FALSE,2024-06-10,"Speyside Single Malt (Glenrothes) 2016 Refill Hogshead","Glenrothes","Speyside",67.9,"Operational","Hogshead","Great Britain Pound (£)",222.97,151.4,2016-09-01,"Second Fill",NA,NA,7,318.53,1518.75,4.77,10.03,"Scotland","WhiskyAuctioneer"
